,unet_epoch_train_loss,sia_epoch_train_loss,unet_epoch_val_loss,sia_epoch_val_loss
74,0.06418975256787464,0.035320015449818755,0.06144931438294324,0.025455235405785537
75,0.06551238044352956,0.03437313820205633,0.06386618124264659,0.043565154577922
76,0.06603969475193809,0.04843242094526774,0.06106050606026794,0.029518938739821945
77,0.0634845989127997,0.05664219061287606,0.06108595938845114,0.03323318815627414
78,0.06508586450667805,0.04464704869755374,0.06340071784727501,0.029791659214324803
79,0.06331094330148428,0.029121530491477657,0.06136755035682158,0.02104867091092166
80,0.06275453462130078,0.028005719924781982,0.06237515626531659,0.03271721690562357
81,0.06514814599475736,0.039193161962006,0.060493212870576164,0.024451554885885234
82,0.06379225067875131,0.03794586753740744,0.06117282740094445,0.03800321571979088
83,0.06220771889495229,0.03502588111326682,0.058841055767102676,0.022805275304777523
84,0.06199497672973641,0.03674103865082908,0.05991383551648169,0.037967209840957986
85,0.06116049108044962,0.026977736992245264,0.058821664502223335,0.027603594844697783
86,0.06200194979438037,0.04002891246898861,0.06146445904265751,0.030901537817468027
87,0.061784674670070476,0.031467860986232034,0.059788346855026306,0.025817704336862146
88,0.0605886336133175,0.029270621759597874,0.058732165418791046,0.029292766029523368
89,0.06016118346093275,0.022032480682691476,0.05691466694979957,0.025083557860974437
90,0.06054164071662307,0.02502588054138476,0.058939773815147804,0.03133442785346917
91,0.06139795714888294,0.03464863843330965,0.05990332060239532,0.037431763932520415
92,0.06195330160817459,0.03596116912174579,0.06034814905036579,0.029211012222529822
93,0.06019528607742906,0.0354149635803328,0.05682203862251657,0.017931557981060275
94,0.059672768456041164,0.027475868397676156,0.05670371053345276,0.021934448321066658
95,0.0620802474125347,0.044020612440323584,0.06114710336833289,0.02690075022243487
96,0.0626472263170685,0.030762854999589376,0.05762948976321654,0.020103260814383083
97,0.05969577251959778,0.02153155792777216,0.057588250573837395,0.013756539415557717
98,0.06006113244240817,0.027561886708901247,0.05665466403870872,0.026479527736376313
99,0.05977622350100064,0.03484644433897627,0.05819550404946009,0.035949752369726244
